,房屋租住链接,房屋描述,房屋地址,房屋详情（户型）以及经纪人,房屋价格
1236,https://wh.zu.anjuke.com/fangyuan/1829606314515456?isauction=1&shangquan_id=32455,大公馆！欧式风格~精美单间 近APP广场 居然之家 保利广场,中建大公馆  洪山-光谷软件园关山大道,3室1厅|21平米|中层(共33层) 陈泞,900
1237,https://wh.zu.anjuke.com/fangyuan/1829606262367244?isauction=1&shangquan_id=8005,光谷转盘旁，精装修 两房 交通便利 环境好,华乐山庄  洪山-鲁巷珞喻路716号,2室1厅|79.3平米|低层(共7层) 王鹏,2400
1238,https://wh.zu.anjuke.com/fangyuan/1829606202924043?isauction=1&shangquan_id=7992,年底钜惠好房精装自住装修大两房家具家电齐全拎包就住急,百瑞景中央生活区(三期)  武昌-丁字桥宝通寺路35号,2室2厅|98平米|中层(共32层) 徐勇刚,3000
1239,https://wh.zu.anjuke.com/fangyuan/1829606109996039?isauction=1&shangquan_id=7992,年底钜惠好房 丁字桥11号线地铁口 精装两室急租 家具家电齐,丽岛2046  武昌-丁字桥雄楚大道175号,2室2厅|94平米|高层(共46层) 徐勇刚,2500
1240,https://wh.zu.anjuke.com/fangyuan/1829605134492679?isauction=1&shangquan_id=32453,精装修 金地天悦 近地铁 小区环境好,金地天悦  洪山-关西荣院路10号,1室1厅|50平米|低层(共33层) 王鹏,2300
1241,https://wh.zu.anjuke.com/fangyuan/1829604797948940?isauction=1&shangquan_id=4558,街道口 马房山地铁站 鸿达苑 楼下就是菜场 两室 随时看房,鸿达苑  洪山-珞狮南路珞狮路,2室2厅|65平米|中层(共30层) 邱号,2100
1242,https://wh.zu.anjuke.com/fangyuan/1829603848135691?isauction=1&shangquan_id=32455,融科天域  新发展 软件园 创意大厦 武职 随时看房,融科天域  洪山-光谷软件园关山大道,3室2厅|23平米|中层(共32层) 邢国冰,1000
1243,https://wh.zu.anjuke.com/fangyuan/1829603338051593?isauction=1&shangquan_id=14911,业主诚租 陶家岭王家湾精装三房 业主自住出租 可长租不包物业,万科汉阳国际A区  汉阳-升官渡康达街18号,3室2厅|106平米|中层(共33层) 高梓歌,2150
1244,https://wh.zu.anjuke.com/fangyuan/1829602407276550?isauction=1&shangquan_id=3088,宝善集菜场楼上 4室3厅2卫 4000元月 南北通透,宝善集贸商住楼  硚口-汉正街多福路135号,4室2厅|141平米|高层(共8层) 陈金仿,4000
1245,https://wh.zu.anjuke.com/fangyuan/1829602146870276?isauction=1&shangquan_id=7991,中北路楚河汉街高质量品质房源精装户型房。图片实拍，随时看房,复地东湖国际(七八期)  武昌-中北路兴武路,3室1厅|20平米|中层(共30层) 丁长亮,788
1246,https://wh.zu.anjuke.com/fangyuan/1829601784470541?isauction=1&shangquan_id=7990,徐东大街 君临天下 徐家棚地铁站 优活城复式楼  随时看房,优活城  武昌-徐东徐东大街3号,1室1厅|37.5平米|高层(共19层) 王子文,2000
1247,https://wh.zu.anjuke.com/fangyuan/1829601423499269?isauction=1&shangquan_id=8006,直租房东，可短租，鲁磨路光谷广场，雅典苑，看房方便，拎包入住,当代花园雅典苑  洪山-光谷广场鲁磨路111号,3室1厅|15平米|低层(共7层) 张继红,450
1248,https://wh.zu.anjuke.com/fangyuan/1829600204316676?isauction=1&shangquan_id=32455,中建大公馆3室合租 精美单间 主卧独卫 光谷天地 软件园,中建大公馆  洪山-光谷软件园关山大道,3室2厅|22平米|低层(共32层) 邢国冰,1000
1249,https://wh.zu.anjuke.com/fangyuan/1829598349893645?isauction=1&shangquan_id=32457,临湖口地铁！年底特惠房！湖口社区！华新大厦！第二师范学院！！,国创光谷上城  江夏-金融港高新大道,1室0厅|41.2平米|高层(共33层) 邓卫,1290
1250,https://wh.zu.anjuke.com/fangyuan/1829598143602689?isauction=1&shangquan_id=8006,光谷正地铁口精装一室一厅单独卫生间单独厨房低价出租,新域柠檬特区  洪山-光谷广场阜刀泉路410号,1室1厅|48平米|中层(共33层) 朱墨,2000
1251,https://wh.zu.anjuke.com/fangyuan/1829597794835471?isauction=1&shangquan_id=32457,金融港 谷尚居精装两房 汇金中心 环境优美 地铁口 佛祖岭,谷尚居  江夏-金融港高新四路8号,2室2厅|85平米|中层(共11层) 徐家旺,2300
1252,https://wh.zu.anjuke.com/fangyuan/1829597345865737?isauction=1&shangquan_id=32457,佛祖岭 地铁口 平安光谷春天精装两房 汇金中心 房~东直租,平安光谷春天  江夏-金融港高新六路15号,2室2厅|85平米|中层(共32层) 徐家旺,2400
1253,https://wh.zu.anjuke.com/fangyuan/1829597319832583?isauction=1&shangquan_id=15481,无中介~佛祖岭~精装一室~房~东直租~地铁口~家具齐全,佛祖岭E区  江夏-庙山高新六路18号,1室1厅|55平米|中层(共11层) 徐家旺,1500
1254,https://wh.zu.anjuke.com/fangyuan/1829597315261448?isauction=1&shangquan_id=7992,宝通寺 地铁口 百瑞景精装一室 中南路 中战总医院 房東直租,百瑞景中央生活区(东二区东区)  武昌-丁字桥宝通寺路,1室1厅|60平米|中层(共33层) 徐家旺,2300
1255,https://wh.zu.anjuke.com/fangyuan/1829597306201098?isauction=1&shangquan_id=15482,佛祖岭 地铁口 水晶郦都精装三房 金融港 湖北经济学院,天纵水晶郦都  江夏-东湖高新光谷一路,3室2厅|120平米|中层(共30层) 徐家旺,2300
1256,https://wh.zu.anjuke.com/fangyuan/1829597290799115?isauction=1&shangquan_id=4557,年底急租~整租三室一厅~保利广场~K11~光谷新世界~珞雄路,保利时代(南区)  洪山-关山新竹路,3室2厅|108平米|中层(共33层) 江梦,2900
1257,https://wh.zu.anjuke.com/fangyuan/1829597279411212?isauction=1&shangquan_id=7992,中南路 地铁口 中南SOHO城精装一室 房~东直租 家具齐全,中南SOHO城  武昌-丁字桥文安街,1室1厅|50平米|低层(共33层) 徐家旺,1600
1258,https://wh.zu.anjuke.com/fangyuan/1829597269024778?isauction=1&shangquan_id=14905,佛祖岭 地铁口 中海光谷锦城精装三房 环境优美 水晶郦都,中海光谷锦城  江夏-流芳东园西路,3室2厅|120平米|低层(共33层) 徐家旺,2300
1259,https://wh.zu.anjuke.com/fangyuan/1829597247660046?isauction=1&shangquan_id=4557,华科大 光谷大道地铁口 光谷8号豪装一室 环境优美 未来之光,光谷8号  洪山-关山光谷大道特1号,1室1厅|50平米|中层(共33层) 徐家旺,1650
1260,https://wh.zu.anjuke.com/fangyuan/1829597236600846?isauction=1&shangquan_id=32457,佛祖岭 地铁口 当代国际城精装两房 金融港 家具齐全 随时看,当代国际城  江夏-金融港高新六路9号,2室2厅|85平米|低层(共33层) 徐家旺,2400
1261,https://wh.zu.anjuke.com/fangyuan/1829597226542084?isauction=1&shangquan_id=5875,螃蟹岬 沙湖公园旁 地铁口 友谊国际精装两室 环境优美,友谊国际D公馆  武昌-积玉桥友谊大道15号,2室2厅|85平米|中层(共33层) 徐家旺,2700
1262,https://wh.zu.anjuke.com/fangyuan/1829597192987662?isauction=1&shangquan_id=32455,中建大公馆3室合租 精美单间 主卧独卫 光谷天地 软件园,中建大公馆  洪山-光谷软件园关山大道,3室2厅|19平米|中层(共32层) 邢国冰,1000
1263,https://wh.zu.anjuke.com/fangyuan/1829596884672512?isauction=1&shangquan_id=7986,建安街 地铁口 南湖花园 南国SOHO励志单间 无中~介费,南国SOHO  武昌-南湖花园平安路,1室1厅|25平米|中层(共25层) 徐家旺,900
1264,https://wh.zu.anjuke.com/fangyuan/1829596873221133?isauction=1&shangquan_id=32456,佳园路 文华学院 蓝光COCO励志单间 无中~介费 拧包入住,蓝光COCO时代  洪山-珞瑜东路关东园五路,1室1厅|25平米|中层(共30层) 徐家旺,1000
1265,https://wh.zu.anjuke.com/fangyuan/1829596843203590?isauction=1&shangquan_id=7994,杨家湾 地铁口 保利华都精装两房 家具齐全 武汉工程大学,保利华都  洪山-卓刀泉虎泉街299号,2室1厅|90平米|中层(共34层) 徐家旺,2700
1266,https://wh.zu.anjuke.com/fangyuan/1829596812436487?isauction=1&shangquan_id=14905,佛祖岭地铁口 佛祖岭精装两房 家具齐全 环境优美 人民医院,佛祖岭B区  江夏-流芳高新六路,2室1厅|85平米|低层(共6层) 徐家旺,1800
1267,https://wh.zu.anjuke.com/fangyuan/1829596822938635?isauction=1&shangquan_id=32456,华科大 未来之光地铁口 巴黎豪庭精装两房 高科大厦 森林公园,南益巴黎豪庭  洪山-珞瑜东路珞喻东路2号,2室2厅|85平米|低层(共33层) 徐家旺,2800
1268,https://wh.zu.anjuke.com/fangyuan/1829596806880258?isauction=1&shangquan_id=32895,徐东 地铁口 福星惠誉星湖公馆精装大三房 铁机路 环境优美,福星惠誉星湖公馆  洪山-铁机路沙湖大道255号,3室2厅|120平米|中层(共33层) 徐家旺,2700
1269,https://wh.zu.anjuke.com/fangyuan/1829596778224641?isauction=1&shangquan_id=32456,佳园路 地铁口 成园小区豪装大两房 万科嘉园 文华学院,成园小区  洪山-珞瑜东路文盛路,2室2厅|100平米|中层(共29层) 徐家旺,2700
1270,https://wh.zu.anjuke.com/fangyuan/1829596782648330?isauction=1&shangquan_id=7990,徐东 地铁口 鹏程天地汇精装大两房 销品茂旁 家具齐全,鹏程天地汇  武昌-徐东团结南路,2室2厅|85平米|中层(共33层) 徐家旺,2600
1271,https://wh.zu.anjuke.com/fangyuan/1829596791987204?isauction=1&shangquan_id=32457,金融港 地铁口 佛奥俊贤雅居精装两房 工程大学 汇金 世贸,佛奥俊贤雅居  江夏-金融港金融港四路19号,2室2厅|85平米|中层(共26层) 徐家旺,2300
1272,https://wh.zu.anjuke.com/fangyuan/1829596749520907?isauction=1&shangquan_id=4557,华科大学 地铁口 泷悦华府精装三房 K11 创业街 环境优美,泷悦华府  洪山-关山关山大道,3室2厅|120平米|中层(共33层) 徐家旺,3500
1273,https://wh.zu.anjuke.com/fangyuan/1829596433540103?isauction=1&shangquan_id=8006,急租~整租两室一厅~珞雄路地铁口~湖北省中医院~世界城步行街,米兰映象  洪山-光谷广场珞雄路19号,2室2厅|98平米|中层(共33层) 江梦,2300
1274,https://wh.zu.anjuke.com/fangyuan/1829596393841678?isauction=1&shangquan_id=32457,湖口地铁站 国创光谷上城精装三房 湖二师 家具齐全 十二小,国创光谷上城  江夏-金融港高新大道,3室2厅|120平米|中层(共33层) 徐家旺,2900
1275,https://wh.zu.anjuke.com/fangyuan/1829596356975624?isauction=1&shangquan_id=8006,华科大 地铁口 剑桥春天精装一居室 环境优美 家具齐全,卧龙剑桥春天B座  洪山-光谷广场珞喻东路78号,1室1厅|50平米|中层(共33层) 徐家旺,1400
1276,https://wh.zu.anjuke.com/fangyuan/1829596345031693?isauction=1&shangquan_id=8006,光谷广场 步行街 世界城尚都精装一居室 环境优美 家具齐全,世界城尚都  洪山-光谷广场光谷街3号,1室1厅|50平米|低层(共33层) 徐家旺,1800
1277,https://wh.zu.anjuke.com/fangyuan/1829596340527105?isauction=1&shangquan_id=32457,佛祖岭 地铁口 金地艺境精装两房 汇金中心 十五小 中心医院,金地艺境  江夏-金融港康魅路1号,2室1厅|85平米|中层(共33层) 徐家旺,2600
1278,https://wh.zu.anjuke.com/fangyuan/1829596312626191?isauction=1&shangquan_id=32457,金融港 佛祖岭 旭辉御府精装三房 家具齐全 为明实验学院,旭辉御府  江夏-金融港高新四路,3室2厅|120平米|中层(共33层) 徐家旺,3000
1279,https://wh.zu.anjuke.com/fangyuan/1829596287982594?isauction=1&shangquan_id=32456,华科大 佳园路地铁口附近 葛洲坝世纪花园精装三房 森林公园,葛洲坝世纪花园(一期)  洪山-珞瑜东路关东园五路,3室2厅|120平米|中层(共33层) 徐家旺,2800
1280,https://wh.zu.anjuke.com/fangyuan/1829596269731848?isauction=1&shangquan_id=8006,杨家湾 地铁口附近 南湖锦城精装两房 湖北商贸学院 工程大学,南湖锦城  洪山-光谷广场楚平路,2室2厅|85平米|中层(共33层) 徐家旺,2200
1281,https://wh.zu.anjuke.com/fangyuan/1829595918394381?isauction=1&shangquan_id=32455,光谷软件园 坐标城精装两房 临金融港北地铁站 总部国际,光谷坐标城  洪山-光谷软件园关山大道519号,2室1厅|85平米|中层(共33层) 徐家旺,2800
1282,https://wh.zu.anjuke.com/fangyuan/1829595906663432?isauction=1&shangquan_id=32456,光谷 佳园路地铁口 祥和雅居温馨一室 文华学院 环境优美,祥和雅居  洪山-珞瑜东路文华路,1室1厅|50平米|中层(共33层) 徐家旺,1500
1283,https://wh.zu.anjuke.com/fangyuan/1829595880021004?isauction=1&shangquan_id=14903,佛祖岭地铁口 精装两房 环境优美 家具齐全 汇金 工程大学,佛祖岭A区  江夏-藏龙岛高新六路18号,2室1厅|75平米|中层(共33层) 徐家旺,1700
1284,https://wh.zu.anjuke.com/fangyuan/1829595854201860?isauction=1&shangquan_id=8006,华科大 创业街 光谷ONE39精装两室 家具齐全 环境优美,光谷ONE39  洪山-光谷广场高新大道,2室1厅|75平米|中层(共33层) 徐家旺,2200
1285,https://wh.zu.anjuke.com/fangyuan/1829595626677258?isauction=1&shangquan_id=8006,近地铁 南湖锦城 精装修 两房,南湖锦城  洪山-光谷广场楚平路,2室2厅|88平米|低层(共34层) 王鹏,2900
1286,https://wh.zu.anjuke.com/fangyuan/1829595443388427?isauction=1&shangquan_id=32456,二号线光谷火车站地铁口天成美景美雅合租单间~条件好谈配套齐全,统建天成美雅  洪山-珞瑜东路光谷一路36号,4室1厅|12平米|中层(共33层) 张露,900
1287,https://wh.zu.anjuke.com/fangyuan/1829594544825348?isauction=1&shangquan_id=3080,2号线汉口火车站地铁 精装三房 商务风40万装修 不包物业,万科汉口传奇唐樾  江汉-汉口火车站新华路758号,3室2厅|111平米|高层(共33层) 高梓歌,3255
1288,https://wh.zu.anjuke.com/fangyuan/1829593819259913?isauction=1&shangquan_id=7994,我家好房 保利蓝海郡3室2厅 精装 拎包入住,保利蓝海郡  洪山-卓刀泉雄楚大道452号,3室2厅|108平米|高层(共35层) 汤国伟,2700
1289,https://wh.zu.anjuke.com/fangyuan/1829593819192322?isauction=1&shangquan_id=7994,虎泉附近 保利拉菲 2室2厅1卫 拎包入住,保利拉菲  洪山-卓刀泉卓刀泉路366号,2室2厅|78平米|高层(共35层) 汤国伟,2400
1290,https://wh.zu.anjuke.com/fangyuan/1829593722953737?isauction=1&shangquan_id=32455,中建大公馆3室合租 精美单间 主卧独卫 光谷天地 软件园,中建大公馆  洪山-光谷软件园关山大道,3室2厅|21平米|中层(共32层) 邢国冰,1000
1291,https://wh.zu.anjuke.com/fangyuan/1829591818558478?isauction=1&shangquan_id=3084,年底秒杀房！临杨汊湖地铁！无中间费可短租可月付！跃进家园！！,星悦城(四期)  江岸-后湖罗家嘴路,1室0厅|41平米|低层(共50层) 邓卫,1160
1292,https://wh.zu.anjuke.com/fangyuan/1829590588892168?isauction=1&shangquan_id=3084,短租 月付 百步亭金桥汇(二期) 3室2厅1卫 15平,百步亭金桥汇(二期)  江岸-后湖华隆路7号,3室2厅|15平米|中层(共38层) 杨帆,599
1293,https://wh.zu.anjuke.com/fangyuan/1829590399704071?isauction=1&shangquan_id=15481,奥特莱斯旁 精装独栋别墅 3层带300平花园 办公接待电商等,美院COAST  江夏-庙山江夏大道51号,6室2厅|380平米|共3层 陈强,9000
1294,https://wh.zu.anjuke.com/fangyuan/1829590093585415?isauction=1&shangquan_id=3091,年底降价国博新城香涛居 江城明珠 广电兰亭 都有房源欢迎咨询,国博新城香涛居  汉阳-四新秋礼街9号,3室1厅|15平米|中层(共30层) 鄢佳,650
1295,https://wh.zu.anjuke.com/fangyuan/1829589043389455?isauction=1&shangquan_id=11919,汉阳大道 华润中央公园 高端别墅 豪华装修 随时看房 多用型,华润中央公园一期(别墅)  汉阳-七里庙华园路,4室2厅|217平米|共5层 吴怀宇,20000
1296,https://wh.zu.anjuke.com/fangyuan/1829588679155720?isauction=1&shangquan_id=3084,江岸周边~中一路地铁口~融创公园壹号精装三室~邻越秀~永旺,融创澜岸  江岸-后湖和谐大道393号,3室2厅|110平米|中层(共23层) 严浩,2500
1297,https://wh.zu.anjuke.com/fangyuan/1829588478862342?isauction=1&shangquan_id=3083,江大路德威大厦 2室1厅1卫 2300元月 配套齐全 精装修,德威大厦  江岸-竹叶山花桥江大路28号,2室1厅|60平米|中层(共27层) 戢政超,2300
1298,https://wh.zu.anjuke.com/fangyuan/1829587367239684?isauction=1&shangquan_id=5886,江汉路世纪江尚精装修江景房出租家具齐全拎包入住随时看房,世纪江尚  江汉-前进/江汉花楼街122号,3室1厅|90平米|中层(共57层) 吴怀宇,4600
1299,https://wh.zu.anjuke.com/fangyuan/1829587306226697?isauction=1&shangquan_id=32453,康泰花园 近地铁 交通便利 环境好,南湖康泰花园海棠苑  洪山-关西康福路,2室1厅|65平米|中层(共33层) 王鹏,2000
1300,https://wh.zu.anjuke.com/fangyuan/1829587025976320?isauction=1&shangquan_id=7994,年底好房 LOFT复式两层 可办公可住宅 民水民电 经典复式,三金雄楚天地  洪山-卓刀泉卓刀泉路238号,2室2厅|110平米|中层(共30层) 孙伟红,4000
1301,https://wh.zu.anjuke.com/fangyuan/1829586494891019?isauction=1&shangquan_id=32453,金地天悦 近地铁  精装修 交通便利,金地天悦二期睿府  洪山-关西康福路,2室2厅|81平米|高层(共33层) 王鹏,3200
1302,https://wh.zu.anjuke.com/fangyuan/1829586442150917?isauction=1&shangquan_id=5890,古田三路 一室一厅整租 美好名流汇 精装 拎包入住,美好名流汇(一期)  硚口-古田福源街,1室1厅|36平米|中层(共47层) 周强,1700
1303,https://wh.zu.anjuke.com/fangyuan/1829586439741442?isauction=1&shangquan_id=3091,月底大减价 国博新城 国博中心南北地铁站 中核时代广场旁月付,国博新城翘楚居  汉阳-四新四新南路,3室1厅|15平米|中层(共30层) 鄢佳,680
1304,https://wh.zu.anjuke.com/fangyuan/1829586423849999?isauction=1&shangquan_id=5890,干净整洁 精装两房 家电齐全 拎包入住 随时看房,海联时代广场  硚口-古田丰茂路,2室1厅|70平米|高层(共32层) 周强,1800
1305,https://wh.zu.anjuke.com/fangyuan/1829586435922955?isauction=1&shangquan_id=4561,华润翡翠城 精装三房 家电齐全 拎包入住 高楼层 采光好,华润翡翠城(一期北区)  硚口-硚口周边城华路,3室2厅|117平米|高层(共47层) 周强,2900
1306,https://wh.zu.anjuke.com/fangyuan/1829586429419530?isauction=1&shangquan_id=11872,银湖城二期 精装三房 家电齐全拎包入住 随时看房,裕亚银湖城(二期)  东西湖-金银湖金银湖路,3室2厅|98.3平米|低层(共34层) 周强,3400
1307,https://wh.zu.anjuke.com/fangyuan/1829586411906060?isauction=1&shangquan_id=5890,千禧城 精装三房 古田三路 家电齐全 拎包入住 随时看房,千禧城  硚口-古田南泥湾大道106号,3室1厅|85平米|低层(共34层) 周强,2500
1308,https://wh.zu.anjuke.com/fangyuan/1829586253732865?isauction=1&shangquan_id=3095,鹏程时代 中商广场 中建广场 郎汇星光68 新时代商务中心,鹏程时代  武昌-中南路中南路10号,2室1厅|85平米|高层(共30层) 吴怀宇,3000
1309,https://wh.zu.anjuke.com/fangyuan/1829585709849611?isauction=1&shangquan_id=7994,虎泉杨家湾地铁口 教师小区 人才公寓 配套成熟 繁华地段,荣校教师小区  洪山-卓刀泉虎泉街245号,3室2厅|100平米|中层(共7层) 朱墨,2900
1310,https://wh.zu.anjuke.com/fangyuan/1829585323842572?isauction=1&shangquan_id=7992,急租。中南梅苑地铁口，精装整个一室一厅，随时看房，先到先得,中南国际汇  武昌-丁字桥武珞路558号,1室1厅|60平米|低层(共38层) 吴怀宇,2800
1311,https://wh.zu.anjuke.com/fangyuan/1829584881968133?isauction=1&shangquan_id=4557,直租房东，可短租，光谷青年城，主卧带阳台，带厨房，拎包入住,光谷青年城  洪山-关山新竹路5号,3室1厅|28平米|低层(共32层) 张继红,950
1312,https://wh.zu.anjuke.com/fangyuan/1829584157858816?isauction=1&shangquan_id=5895,拦江路地铁 金江公寓电梯房 3室2厅1卫  西大街小学面对面,金江公寓  汉阳-鹦鹉鹦鹉小道,3室2厅|109平米|低层(共6层) 袁知茂,2500
1313,https://wh.zu.anjuke.com/fangyuan/1829583940592652?isauction=1&shangquan_id=32895,楚河汉街 V7星公馆 岳家嘴地铁 徐东大街,V7星公馆  洪山-铁机路岳东路2号,2室2厅|97平米|中层(共33层) 吴怀宇,4500
1314,https://wh.zu.anjuke.com/fangyuan/1829582645681167?isauction=1&shangquan_id=7991,青鱼嘴地铁口 复地东湖国际 豪装三居室 采光极好 拎包入住,复地东湖国际三期  武昌-中北路中北路118号,3室2厅|102平米|中层(共32层) 吴怀宇,4000
1315,https://wh.zu.anjuke.com/fangyuan/1829581864755205?isauction=1&shangquan_id=3091,房东急租实图实价 经开四新 永旺梦乐城 碧桂园泰富城复式两房,碧桂园泰富城  汉阳-四新蔷薇路,2室1厅|66平米|中层(共30层) 吴怀宇,1600
1316,https://wh.zu.anjuke.com/fangyuan/1829583940592652?isauction=1&shangquan_id=32895,楚河汉街 V7星公馆 岳家嘴地铁 徐东大街,V7星公馆  洪山-铁机路岳东路2号,2室2厅|97平米|中层(共33层) 吴怀宇,4500
1317,https://wh.zu.anjuke.com/fangyuan/1829582645681167?isauction=1&shangquan_id=7991,青鱼嘴地铁口 复地东湖国际 豪装三居室 采光极好 拎包入住,复地东湖国际三期  武昌-中北路中北路118号,3室2厅|102平米|中层(共32层) 吴怀宇,4000
1318,https://wh.zu.anjuke.com/fangyuan/1829581864755205?isauction=1&shangquan_id=3091,房东急租实图实价 经开四新 永旺梦乐城 碧桂园泰富城复式两房,碧桂园泰富城  汉阳-四新蔷薇路,2室1厅|66平米|中层(共30层) 吴怀宇,1600
1319,https://wh.zu.anjuke.com/fangyuan/1829581441949710?isauction=1&shangquan_id=3083,年底秒杀房！赵家条地铁口！惠济二路！竹叶山！花桥小区解放公园,统建大江园南苑  江岸-竹叶山花桥江大路40号,1室0厅|42平米|中层(共18层) 邓卫,1260
1320,https://wh.zu.anjuke.com/fangyuan/1829581005167623?isauction=1&shangquan_id=7993,街道口~未来城三室~群光上苑~阜华大厦~房间整洁房东人好,未来城  洪山-街道口珞狮路147号,3室2厅|120平米|高层(共33层) 吴怀宇,3000
1321,https://wh.zu.anjuke.com/fangyuan/1829580359884813?isauction=1&shangquan_id=14914,冶金大道火炬大厦建十杨春湖青馨居精装三室一厅家电齐全拎包入住,青馨居  青山-冶金大道油坊岭街2号,3室1厅|85平米|中层(共33层) 孙孝瑾,1800
1322,https://wh.zu.anjuke.com/fangyuan/1829580316941326?isauction=1&shangquan_id=8006,南湖锦城 康卓新城 杨家湾地铁口 精装三房 公交直达金融港,南湖锦城  洪山-光谷广场楚平路,3室1厅|100平米|中层(共34层) 吴怀宇,2400
1323,https://wh.zu.anjuke.com/fangyuan/1829580008872971?isauction=1&shangquan_id=5895,免押拦江路地铁口直达钟家村古琴台 鹦鹉花园 武汉市第五医院旁,福星惠誉汉阳城  汉阳-鹦鹉拦江路170号,3室1厅|15平米|高层(共40层) 鄢佳,700
1324,https://wh.zu.anjuke.com/fangyuan/1829579507541007?isauction=1&shangquan_id=8006,直租房东，女生合租，可短租，实图，智慧城，限女生合租招室友,当代光谷智慧城  洪山-光谷广场雄楚大道1019号,3室1厅|22平米|中层(共7层) 张继红,780
1325,https://wh.zu.anjuke.com/fangyuan/1829577437224972?isauction=1&shangquan_id=5890,可短租 年底好房 日月佳苑 双墩地铁站 汉昌商城公园 无中介,兴华尚都国际  硚口-古田汉西路36号,1室1厅|45平米|中层(共30层) 孙伟红,1400
1326,https://wh.zu.anjuke.com/fangyuan/1829577329369100?isauction=1&shangquan_id=4558,免物业网费 实拍房源 街道口地铁旁 精装一居室带厨卫可短租,南国大家装(商住楼)  洪山-珞狮南路珞狮南路,1室1厅|45平米|中层(共21层) 吴怀宇,2500
1327,https://wh.zu.anjuke.com/fangyuan/1829577070779402?isauction=1&shangquan_id=5875,地铁口 三房高层 可看江 家具齐全 拎包入住 房东诚租,金地国际花园  武昌-积玉桥和平大道300号,3室2厅|98平米|高层(共32层) 冯思,4300
1328,https://wh.zu.anjuke.com/fangyuan/1829576438326283?isauction=1&shangquan_id=32455,长城坐标城四房整租 光谷软件园 万科城花璟苑 现代世贸中心,光谷坐标城  洪山-光谷软件园关山大道519号,4室2厅|130平米|高层(共23层) 吴怀宇,3500
1329,https://wh.zu.anjuke.com/fangyuan/1829574708765700?isauction=1&shangquan_id=32894,东方玉龙居 3室2厅2卫 2700元月 精装修 135平,东方玉龙居  洪山-欢乐谷仁和路,3室2厅|135平米|中层(共19层) 曾伟,2700
1330,https://wh.zu.anjuke.com/fangyuan/1829573372339202?isauction=1&shangquan_id=5895,江腾广场旁新城丽景2室1厅1卫 1800 拎包入住,新城丽景A区  汉阳-鹦鹉江堤中路,2室1厅|83平米|中层(共29层) 袁知茂,1800
1331,https://wh.zu.anjuke.com/fangyuan/1829572871166977?isauction=1&shangquan_id=32456,年底甩租套独卫佳园路地铁口 祥和瑞城 定期保洁,祥和雅居  洪山-珞瑜东路文华路,4室1厅|110平米|中层(共32层) 陈先鹏,3800
1332,https://wh.zu.anjuke.com/fangyuan/1829572569275392?isauction=1&shangquan_id=7991,地铁口核心商圈品牌家具南北通透拎包入住,天源城  武昌-中北路中北路122号,3室2厅|17平米|中层(共30层) 肖城,800
1333,https://wh.zu.anjuke.com/fangyuan/1829572557266951?isauction=1&shangquan_id=3084,短租 月付 越秀星汇君泊 1室1厅1卫 精装修 随时看,越秀星汇君泊  江岸-后湖塔子湖东路18号,1室1厅|52平米|中层(共42层) 杨帆,1499
1334,https://wh.zu.anjuke.com/fangyuan/1829572462140416?isauction=1&shangquan_id=5873,高端小区环境优美品牌家具南北通透拎包入住,绿地西斯莱公馆  武昌-徐家棚和平大道515号,3室2厅|18平米|中层(共40层) 肖城,750
1335,https://wh.zu.anjuke.com/fangyuan/1829571272320015?isauction=1&shangquan_id=7992,武昌区丁字桥合租主卧精装修大阳台新小区手快有手慢无，看房滴滴,向阳佳苑A区  武昌-丁字桥丁字桥路80-附35号,2室1厅|28平米|低层(共33层) 张抗,700
1336,https://wh.zu.anjuke.com/fangyuan/1829570887541760?isauction=1&shangquan_id=3091,汉阳永旺旁碧桂园泰富城整租精装一室 1200,碧桂园泰富城  汉阳-四新蔷薇路,1室1厅|28平米|高层(共19层) 袁知茂,1200
1337,https://wh.zu.anjuke.com/fangyuan/1829570638341127?isauction=1&shangquan_id=32456,精装复式办公室 恒大华府 带影音室 居住办公一体,恒大华府(A区)  洪山-珞瑜东路珞喻东路22号,5室2厅|356平米|共4层 陈强,12000
1338,https://wh.zu.anjuke.com/fangyuan/1829570575982601?isauction=1&shangquan_id=32456,年底甩租套独卫佳园路地铁口 祥和瑞城 定期保洁,成园小区  洪山-珞瑜东路文盛路,4室1厅|146平米|中层(共32层) 陈先鹏,3300
1339,https://wh.zu.anjuke.com/fangyuan/1829570473174019?isauction=1&shangquan_id=8006,直租房东，实图，可短租，风度柏林正规卧室，随时看房，拎包入住,风度柏林  洪山-光谷广场珞雄路,3室1厅|18平米|中层(共32层) 张继红,780
1340,https://wh.zu.anjuke.com/fangyuan/1829570186256397?isauction=1&shangquan_id=7994,杨家湾 虎泉双地铁口 领秀城精装和小姐 姐合租单件低 价出租,领秀城  洪山-卓刀泉雄楚大道489号,2室0厅|28平米|中层(共30层) 谢美君,950
1341,https://wh.zu.anjuke.com/fangyuan/1829569452172296?isauction=1&shangquan_id=4560,同馨花园雍豪府 精装两房 家电齐全 拎包入住 随时看房,同馨花园雍豪府  硚口-宝丰京汉大道213号,2室2厅|90平米|低层(共44层) 王超,3800
